Date,Category,Amount,Note,Is Spending?,Is big spending?
04/10/2012,Linh tinh,14.000,Ăn xế: bánh mì que,1,
04/10/2012,Ăn tối,25.000,,1,
05/10/2012,Ăn sáng,24.000,,1,
05/10/2012,Đổ xăng,50.000,,1,
05/10/2012,Ăn trưa,30.000,,1,
05/10/2012,Nhậu,153.000,Chia tay Thiên Sang,1,
05/10/2012,Ăn tối,12.000,,1,
06/10/2012,Ăn trưa,19.000,,1,
06/10/2012,Linh tinh,650.000,Hộp chống ẩm,1,
06/10/2012,Linh tinh,109.000,"Đi chơi với Thanh, Phi, An, a.Đường",1,
06/10/2012,Ăn tối,30.000,Mua dùm Nhân một ổ bánh mì 15k,1,1
07/10/2012,Linh tinh,3.000,Bơm xe,1,
07/10/2012,Linh tinh,120.000,"Đi chơi với Lai, Mỹ, Thịnh, Trúc, Trinh (em Trúc)",1,
07/10/2012,Ăn tối,26.000,,1,
07/10/2012,Thu,-15.000,Nhân trả tiền bánh mì hôm trước,1,
08/10/2012,Ăn sáng,35.000,,1,
08/10/2012,Ăn trưa,30.000,,1,
08/10/2012,Linh tinh,18.000,Yogust,1,
08/10/2012,Thu,-7.000,Anh Sỹ trả tiền gói mì hôm trước,1,
08/10/2012,Linh tinh,22.000,Revive,1,
08/10/2012,Gửi xe,3.000,,1,
08/10/2012,Ăn tối,15.000,,1,
09/10/2012,Ăn sáng,9.000,,1,
09/10/2012,Đổ xăng,50.000,,1,
09/10/2012,Ăn trưa,50.000,,1,
09/10/2012,Gửi xe,3.000,,1,
09/10/2012,Linh tinh,10.000,Nước ngọt,1,
09/10/2012,Ăn tối,36.000,,1,
10/10/2012,Ăn sáng,21.000,,1,
10/10/2012,Ăn trưa,50.000,,1,
10/10/2012,Linh tinh,50.000,Cà phê với lớp 12A tại Lam Cafe,1,
10/10/2012,Linh tinh,200.000,Đóng tiền đá banh cho Thái Thịnh,1,
11/10/2012,Ăn sáng,21.000,,1,
11/10/2012,Ăn trưa,30.000,,1,
11/10/2012,Linh tinh,15.000,Hambuger,1,
11/10/2012,Nhậu,150.000,,1,
12/10/2012,Ăn sáng,14.000,,1,
12/10/2012,Ăn trưa,30.000,,1,
12/10/2012,Nhậu,100.000,,1,
12/10/2012,Linh tinh,12.000,Hambuger,1,
13/10/2012,Thay nhớt,170.000,"Với sửa đèn, sửa đề",1,
13/10/2012,Ăn sáng,8.000,,1,
13/10/2012,Ăn tối,25.000,,1,
14/10/2012,Ăn sáng,15.000,,1,
14/10/2012,Đổ xăng,50.000,,1,
14/10/2012,Gửi xe,2.000,,1,
14/10/2012,Ăn tối,24.000,,1,
15/10/2012,Ăn sáng,10.000,,1,
15/10/2012,Ăn trưa,30.000,,1,
15/10/2012,Linh tinh,25.000,Nước ép cam cà rốt,1,
15/10/2012,Gửi xe,3.000,,1,
15/10/2012,Linh tinh,22.000,2 chai Revive,1,
15/10/2012,Ăn tối,15.000,,1,
15/10/2012,Phòng,550.000,,1,
16/10/2012,Linh tinh,10.000,Sửa tay ga bị rít,1,
16/10/2012,Ăn sáng,9.000,,1,
16/10/2012,Ăn trưa,40.000,,1,
16/10/2012,Linh tinh,12.000,Revive,1,
16/10/2012,Gửi xe,3.000,,1,
16/10/2012,Ăn tối,22.000,,1,
17/10/2012,Ăn sáng,25.000,,1,
17/10/2012,Ăn trưa,30.000,,1,
17/10/2012,Linh tinh,15.000,Hambuger,1,
17/10/2012,Ăn tối,25.000,,1,
17/10/2012,Đổ xăng,50.000,,1,
18/10/2012,Ăn sáng,9.000,,1,
18/10/2012,Ăn trưa,40.000,,1,
18/10/2012,Linh tinh,20.000,Ăn xế,1,
18/10/2012,Ăn tối,15.000,,1,
19/10/2012,Ăn sáng,10.000,,1,
19/10/2012,Linh tinh,500.000,Mua lại điện thoại Blackberry 8320,1,
19/10/2012,Ăn trưa,50.000,,1,
19/10/2012,Linh tinh,10.000,Hambuger,1,
19/10/2012,Linh tinh,30.000,Đá banh,1,
19/10/2012,Linh tinh,70.000,Thay ruột xe,1,
19/10/2012,Ăn tối,15.000,,1,
20/10/2012,Ăn sáng,40.000,,1,
20/10/2012,Ăn tối,20.000,,1,
21/10/2012,Rút tài khoản,-2.500.000,,0,
21/10/2012,Đổ xăng,50.000,,1,
21/10/2012,Linh tinh,2.450.000,Ống kính Canon 50 F1.8 + filter Marumi,1,1
21/10/2012,Nhậu,90.000,Nhậu + karaoke với lớp 12A,1,
21/10/2012,Ăn tối,31.000,,1,
22/10/2012,Ăn sáng,20.000,,1,
22/10/2012,Ăn trưa,29.000,,1,
22/10/2012,Linh tinh,60.000,Vé xem phim Hotel Transylvania (Khách sạn huyền bí),1,
22/10/2012,Linh tinh,50.000,Ăn xế,1,
22/10/2012,Gửi xe,3.000,,1,
22/10/2012,Linh tinh,24.000,Revive + Samurai,1,
22/10/2012,Ăn tối,15.000,,1,
22/10/2012,Đổ xăng,50.000,,1,
23/10/2012,Ăn sáng,9.000,,1,
23/10/2012,Ăn trưa,28.000,,1,
23/10/2012,Linh tinh,12.000,,1,
23/10/2012,Thu,-7.000,Anh Hùng Củ Sâm mua 1 ly mì,1,
23/10/2012,Gửi xe,3.000,,1,
23/10/2012,Linh tinh,12.000,Revive,1,
24/10/2012,Ăn sáng,15.000,,1,
24/10/2012,Ăn trưa,25.000,,1,
24/10/2012,Gửi xe,5.000,,1,
25/10/2012,Ăn sáng,10.000,,1,
25/10/2012,Linh tinh,40.000,Trả tiền ăn tối + nước lúc đi xem phim cho Phạm Đỗ Trường,1,
25/10/2012,Ăn trưa,30.000,,1,
25/10/2012,Ăn tối,25.000,,1,
25/10/2012,Nhậu,100.000,,1,
26/10/2012,Ăn sáng,25.000,,1,
26/10/2012,Ăn trưa,32.000,,1,
26/10/2012,Nhậu,100.000,,1,
27/10/2012,Đổ xăng,50.000,,1,
27/10/2012,Linh tinh,140.000,Dép,1,
27/10/2012,Ăn sáng,7.000,,1,
27/10/2012,Ăn trưa,22.000,,1,
27/10/2012,Linh tinh,15.000,"Sinh tố với An, Phi",1,
27/10/2012,Ăn tối,25.000,"Ăn tối với a.Đường, Thanh, Phi, An",1,
28/10/2012,Ăn sáng,15.000,,1,
28/10/2012,Gửi xe,2.000,Sân banh Hiệp Phú quận 9,1,
28/10/2012,Nhậu,100.000,Với đội bóng cựu học sinh Phan Chu Trinh,1,
28/10/2012,Linh tinh,125.000,Áo đá banh cựu học sinh Phan Chu Trinh,1,
28/10/2012,Đổ xăng,50.000,,1,
29/10/2012,Rút tài khoản,-1.000.000,,0,
29/10/2012,Ăn sáng,18.000,,1,
29/10/2012,Linh tinh,220.000,Đồ nghề vệ sinh máy ảnh Canon,1,
29/10/2012,Ăn trưa,25.000,,1,
29/10/2012,Linh tinh,13.000,Ăn xế,1,
30/10/2012,Ăn trưa,22.000,,1,
30/10/2012,Gửi xe,3.000,,1,
30/10/2012,Linh tinh,22.000,Revive,1,1
30/10/2012,Ăn tối,22.000,,1,
31/10/2012,Ăn sáng,25.000,,1,
31/10/2012,Ăn trưa,40.000,,1,
31/10/2012,Linh tinh,20.000,Vé số,1,
31/10/2012,Nhậu,123.000,,1,
01/11/2012,Ăn sáng,9.000,,1,
01/11/2012,Ăn trưa,20.000,,1,
01/11/2012,Linh tinh,11.000,Ăn xế,1,
01/11/2012,Linh tinh,74.000,Dầu gội,1,
02/11/2012,Ăn sáng,10.000,,1,
02/11/2012,Đổ xăng,50.000,,1,
02/11/2012,Ăn trưa,20.000,,1,
02/11/2012,Nhậu,100.000,,1,
03/11/2012,Ăn sáng,16.000,,1,
03/11/2012,Ăn tối,23.000,,1,
03/11/2012,Rút tài khoản,-1.000.000,,0,
04/11/2012,Linh tinh,2.000,Bơm xe,1,
04/11/2012,Ăn trưa,50.000,,1,
04/11/2012,Linh tinh,20.000,Đĩa Windows 8,1,
04/11/2012,Linh tinh,29.000,Kem đánh răng,1,
05/11/2012,Ăn sáng,15.000,,1,
05/11/2012,Ăn trưa,25.000,,1,
05/11/2012,Rút tài khoản,-250.000,,0,
05/11/2012,Cho mượn,50.000,Phi Lead,0,
05/11/2012,Cho mượn,50.000,Anh Thành,0,
05/11/2012,Cho mượn,50.000,Anh Hùng Củ Sâm,0,
05/11/2012,Cho mượn,50.000,An mập,0,
05/11/2012,Cho mượn,50.000,Thanh Producer,0,
05/11/2012,Gửi xe,3.000,,1,
05/11/2012,Linh tinh,12.000,Revive,1,
05/11/2012,Ăn tối,18.000,,1,
05/11/2012,Thu tiền mượn,-2.200.000,Nhân,0,
06/11/2012,Ăn sáng,15.000,,1,
06/11/2012,Rút tài khoản,-30.000.000,,0,
06/11/2012,Thu tiền mượn,-50.000,Phi Lead,0,
06/11/2012,Thu tiền mượn,-50.000,Anh Thành Lead,0,
06/11/2012,Cho mượn,30.000.000,Chị Hai,0,
06/11/2012,Thu tiền mượn,-50.000,Anh Hùng Củ Sâm,0,
06/11/2012,Linh tinh,22.000,Nước,1,
06/11/2012,Ăn tối,25.000,,1,
06/11/2012,Gửi xe,5.000,Nhà Văn Hóa Phú Nhuận,1,
06/11/2012,Đổ xăng,50.000,,1,
06/11/2012,Linh tinh,10.000,Ăn khuya,1,
07/11/2012,Ăn sáng,20.000,,1,
07/11/2012,Ăn trưa,30.000,,1,
08/11/2012,Ăn sáng,9.000,,1,
08/11/2012,Ăn trưa,30.000,,1,
08/11/2012,Thu tiền mượn,-50.000,An mập,0,
08/11/2012,Thu tiền mượn,-50.000,Thanh Producer,0,
08/11/2012,Linh tinh,15.000,Ăn khuya,1,
09/11/2012,Ăn sáng,20.000,,1,
09/11/2012,Ăn trưa,32.000,,1,
09/11/2012,Linh tinh,10.000,Ăn xế,1,
09/11/2012,Nhậu,115.000,,1,
10/11/2012,Ăn sáng,9.000,,1,
10/11/2012,Đổ xăng,50.000,,1,
10/11/2012,Ăn tối,50.000,,1,
10/11/2012,Linh tinh,20.000,Vé số,1,
10/11/2012,Gửi xe,3.000,Nhà thì đấu Rạch Miễu,1,
10/11/2012,Linh tinh,100.000,Đi sinh nhật Lệ bà Đức,1,
10/11/2012,Gửi xe,2.000,Karaoke Star đường Phan Chu Trinh,1,
11/11/2012,Ăn trưa,22.000,,1,
11/11/2012,Linh tinh,20.000,Đĩa Windows 7 64 bit,1,
11/11/2012,Ăn tối,143.000,Với Thu,1,
11/11/2012,Đổ xăng,50.000,,1,
12/11/2012,Ăn sáng,9.000,,1,
12/11/2012,Ăn trưa,20.000,,1,
12/11/2012,Mượn,-70.000,An,0,
12/11/2012,Linh tinh,12.000,Hambuger,1,
12/11/2012,Gửi xe,3.000,,1,
12/11/2012,Linh tinh,12.000,Revive,1,
12/11/2012,Ăn tối,25.000,,1,
13/11/2012,Ăn sáng,20.000,,1,
13/11/2012,Ăn trưa,25.000,,1,
13/11/2012,Trả tiền mượn,70.000,,0,
13/11/2012,Linh tinh,15.000,Hambuger,1,
13/11/2012,Linh tinh,26.000,Nước ngọt,1,
13/11/2012,Mượn,-58.000,Nghĩa,0,
13/11/2012,Mượn,-20.000,Nhân,0,
13/11/2012,Phòng,522.000,,1,
14/11/2012,Ăn sáng,17.000,,1,
14/11/2012,Ăn trưa,40.000,,1,
14/11/2012,Linh tinh,10.000,Cà phê,1,
14/11/2012,Trả tiền mượn,20.000,Nhân,0,
14/11/2012,Trả tiền mượn,58.000,Nghĩa,0,
15/11/2012,Rút tài khoản,-2.000.000,,0,
15/11/2012,Ăn sáng,32.000,,1,
15/11/2012,Cho mượn,3.000.000,Nhân,0,
15/11/2012,Ăn trưa,40.000,,1,
15/11/2012,Linh tinh,10.000,Nước sâm,1,
15/11/2012,Nhậu,150.000,,1,
15/11/2012,Đổ xăng,50.000,,1,
15/11/2012,Thu tiền mượn,-3.000.000,Nhân,0,
16/11/2012,Ăn sáng,10.000,,1,
16/11/2012,Ăn trưa,30.000,,1,
16/11/2012,Ăn tối,30.000,,1,
17/11/2012,Linh tinh,10.000,Bánh mì,1,
17/11/2012,Rút tài khoản,-1.000.000,,0,
17/11/2012,Linh tinh,600.000,Quần áo,1,
17/11/2012,Linh tinh,22.000,"Gỏi khô bò, nước ngọt",1,
17/11/2012,Cho mượn,300.000,Nhân,0,
18/11/2012,Đổ xăng,50.000,,1,
18/11/2012,Ăn trưa,52.000,,1,
18/11/2012,Linh tinh,15.000,Sửa quần jean,1,
18/11/2012,Gửi xe,5.000,,1,
18/11/2012,Linh tinh,500.000,Đám cưới Huỳnh Tú Vinh Gameloft,1,1
19/11/2012,Ăn sáng,9.000,,1,
19/11/2012,Ăn trưa,30.000,,1,
19/11/2012,Linh tinh,10.000,Bánh tráng trộn,1,
19/11/2012,Linh tinh,60.000,Nước ngọt,1,
19/11/2012,Cho mượn,300.000,Nhựt,0,
19/11/2012,Ăn tối,10.000,,1,
19/11/2012,Thu tiền mượn,-300.000,Nhân,0,
20/11/2012,Ăn sáng,15.000,,1,
20/11/2012,Ăn trưa,86.000,,1,
20/11/2012,Linh tinh,12.000,Hambuger,1,
20/11/2012,Gửi xe,3.000,,1,
20/11/2012,Linh tinh,12.000,Revive,1,
20/11/2012,Ăn tối,25.000,,1,
21/11/2012,Rút tài khoản,-285.000,,0,
21/11/2012,Linh tinh,65.000,,1,
21/11/2012,Linh tinh,8.000,Bánh tráng trộn,1,
22/11/2012,Đổ xăng,50.000,,1,
22/11/2012,Ăn sáng,16.000,,1,
22/11/2012,Linh tinh,40.000,Đầu đọc thẻ nhớ,1,
22/11/2012,Ăn trưa,30.000,,1,
22/11/2012,Linh tinh,20.000,Bò húc,1,
23/11/2012,Ăn sáng,15.000,,1,
23/11/2012,Ăn trưa,15.000,,1,
23/11/2012,Nhậu,100.000,,1,
24/11/2012,Linh tinh,30.000,Hội thảo nhiếp ảnh ở Tinh Tế,1,
24/11/2012,Linh tinh,133.000,Guitar Gỗ với Trúc,1,
25/11/2012,Đổ xăng,50.000,,1,
25/11/2012,Linh tinh,300.000,Đám cưới anh Hồ Hán Giêng,1,1
25/11/2012,Linh tinh,160.000,Karaoke,1,
25/11/2012,Ăn tối,66.000,,1,
26/11/2012,Ăn sáng,20.000,,1,
26/11/2012,Linh tinh,20.000,Góp tiền thăm vợ chồng anh Khang mới sinh em bé,1,
26/11/2012,Linh tinh,21.000,Ăn xế,1,
26/11/2012,Gửi xe,3.000,,1,
26/11/2012,Linh tinh,24.000,Revive,1,
26/11/2012,Ăn tối,18.000,,1,
27/11/2012,Ăn sáng,20.000,,1,
27/11/2012,Ăn trưa,30.000,,1,
27/11/2012,Linh tinh,15.000,Ăn xế,1,
27/11/2012,Nhậu,100.000,,1,
28/11/2012,Ăn sáng,30.000,,1,
28/11/2012,Ăn trưa,50.000,,1,
28/11/2012,Linh tinh,12.000,Bò húc,1,
28/11/2012,Linh tinh,6.000,"Ăn xế, thiếu HCS 1k",1,
29/11/2012,Ăn sáng,7.000,,1,
29/11/2012,Ăn trưa,20.000,,1,
29/11/2012,Linh tinh,50.000,Ăn xế,1,
29/11/2012,Linh tinh,13.000,Nước ngọt,1,
30/11/2012,Ăn trưa,40.000,Nợ Phi 10k tiền nước ngọt,1,
30/11/2012,Nhậu,60.000,"Phi, Thanh, An",1,
30/11/2012,Đổ xăng,50.000,,1,
01/12/2012,Ăn sáng,11.000,,1,
01/12/2012,Ăn tối,25.000,,1,
01/12/2012,Rút tài khoản,-500.000,,0,
02/12/2012,Linh tinh,2.000,Bơm xe,1,
02/12/2012,Đổ xăng,50.000,,1,
02/12/2012,Hớt tóc,27.000,,1,
03/12/2012,Ăn sáng,20.000,,1,
03/12/2012,Ăn trưa,36.000,,1,
03/12/2012,Linh tinh,12.000,Ăn xế,1,
03/12/2012,Gửi xe,3.000,,1,
03/12/2012,Linh tinh,24.000,Revive,1,
03/12/2012,Ăn tối,18.000,,1,
04/12/2012,Ăn sáng,10.000,,1,
04/12/2012,Linh tinh,12.000,Ăn xế,1,
04/12/2012,Nhậu,100.000,,1,
05/12/2012,Ăn sáng,20.000,,1,
05/12/2012,Linh tinh,140.000,Giày,1,
05/12/2012,Ăn trưa,35.000,,1,
05/12/2012,Nhậu,140.000,,1,
05/12/2012,Linh tinh,20.000,Vé số,1,
06/12/2012,Ăn sáng,32.000,,1,
06/12/2012,Đổ xăng,50.000,,1,
06/12/2012,Ăn trưa,100.000,An nợ 50k,1,
06/12/2012,Nhậu,50.000,"Với Phi, Thanh, Hùng CS, a.Sỹ",1,
07/12/2012,Ăn sáng,12.000,,1,
07/12/2012,Rút tài khoản,-15.533.000,,0,
07/12/2012,Cho mượn,15.000.000,Má,0,
07/12/2012,Linh tinh,33.000,Phí chuyển khoản cho Má,1,
07/12/2012,Linh tinh,350.000,Pin máy chụp hình,1,
07/12/2012,Nhậu,190.000,+50k cho Phi tiền ăn xế,1,
08/12/2012,Rút tài khoản,-500.000,,0,
08/12/2012,Ăn sáng,55.000,,1,
08/12/2012,Linh tinh,500.000,Đám cưới Dư 061,1,1
08/12/2012,Gửi xe,3.000,eTown,1,
08/12/2012,Ăn tối,23.000,,1,
08/12/2012,Đổ xăng,50.000,,1,
08/12/2012,Linh tinh,120.000,SM,1,
09/12/2012,Linh tinh,15.000,Đĩa cài Windows 7,1,
10/12/2012,Ăn sáng,7.000,,1,
10/12/2012,Đổ xăng,50.000,,1,
10/12/2012,Rút tài khoản,-730.000,Đặt vé xem phim cho team,0,
10/12/2012,Linh tinh,90.000,Vé xem phim,1,
10/12/2012,Gửi xe,6.000,Cho a Sỹ,1,
10/12/2012,Linh tinh,12.000,Revive,1,
10/12/2012,Ăn tối,15.000,,1,
11/12/2012,Ăn sáng,31.000,,1,
11/12/2012,Ăn trưa,60.000,,1,
11/12/2012,Ăn tối,30.000,,1,
11/12/2012,Gửi xe,10.000,Rạp Galaxy,1,
11/12/2012,Linh tinh,50.000,,1,
12/12/2012,Linh tinh,22.000,Phí chuyển tiền cho Má,1,
12/12/2012,Ăn sáng,24.000,,1,
12/12/2012,Ăn trưa,55.000,,1,
12/12/2012,Linh tinh,10.000,Nước ngọt,1,
13/12/2012,Đổ xăng,50.000,,1,
13/12/2012,Ăn trưa,40.000,,1,
13/12/2012,Linh tinh,12.000,Ăn xế,1,
14/12/2012,Ăn sáng,41.000,,1,
14/12/2012,Ăn trưa,60.000,,1,
14/12/2012,Rút tài khoản,-1.000.000,,0,
14/12/2012,Nhậu,50.000,,1,
14/12/2012,Phòng,600.000,,1,
15/12/2012,Ăn sáng,16.000,,1,
17/12/2012,Ăn sáng,26.000,,1,
17/12/2012,Ăn trưa,32.000,,1,
17/12/2012,Linh tinh,20.000,Ăn xế,1,
17/12/2012,Rút tài khoản,-490.000,,0,
17/12/2012,Linh tinh,90.000,Xem phim Life of Pi,1,
17/12/2012,Gửi xe,3.000,,1,
17/12/2012,Linh tinh,12.000,Nước ngọt,1,
17/12/2012,Đổ xăng,50.000,,1,
17/12/2012,Ăn tối,18.000,,1,
17/12/2012,Linh tinh,22.000,Kem đánh răng,1,
18/12/2012,Ăn sáng,10.000,,1,
18/12/2012,Ăn trưa,40.000,,1,
18/12/2012,Linh tinh,8.000,Ăn xế,1,
18/12/2012,Gửi xe,10.000,Rạp Galaxy,1,
18/12/2012,Ăn tối,30.000,,1,
19/12/2012,Ăn sáng,15.000,,1,
19/12/2012,Ăn trưa,30.000,,1,
19/12/2012,Linh tinh,8.000,Ăn xế,1,
19/12/2012,Ăn tối,15.000,,1,
19/12/2012,Linh tinh,22.000,Nước ngọt,1,
19/12/2012,Linh tinh,74.000,Dầu gội,1,
20/12/2012,Ăn sáng,20.000,,1,
20/12/2012,Ăn trưa,100.000,,1,
20/12/2012,Linh tinh,1.000,Gửi xe cho a Đường,1,
20/12/2012,Linh tinh,100.000,Đóng tiền đi chơi Cần Giờ với team,1,
20/12/2012,Rút tài khoản,-500.000,,0,
20/12/2012,Ăn tối,30.000,,1,
21/12/2012,Ăn sáng,7.000,,1,
21/12/2012,Ăn trưa,30.000,,1,
21/12/2012,Đổ xăng,50.000,,1,
22/12/2012,Ăn sáng,31.000,,1,
22/12/2012,Linh tinh,8.000,Nước ngọt,1,
22/12/2012,Ăn tối,18.000,,1,
22/12/2012,Gửi xe,5.000,,1,
23/12/2012,Linh tinh,14.000,Cà phê,1,
23/12/2012,Linh tinh,20.000,Đánh bài Uno,1,
23/12/2012,Ăn tối,30.000,,1,
24/12/2012,Ăn sáng,18.000,,1,
24/12/2012,Đổ xăng,50.000,,1,
24/12/2012,Ăn trưa,60.000,,1,
24/12/2012,Gửi xe,3.000,,1,
24/12/2012,Ăn tối,22.000,,1,
25/12/2012,Ăn sáng,15.000,,1,
25/12/2012,Ăn trưa,30.000,,1,
26/12/2012,Ăn sáng,20.000,,1,
26/12/2012,Ăn trưa,28.000,,1,
26/12/2012,Linh tinh,13.000,Ăn xế,1,
26/12/2012,Linh tinh,15.000,Nước ngọt,1,
27/12/2012,Ăn sáng,20.000,,1,
27/12/2012,Linh tinh,6.000,2 ly cà phê (nợ chị Phương 10k),1,
27/12/2012,Ăn trưa,33.000,,1,
27/12/2012,Linh tinh,20.000,Nước ngọt,1,
27/12/2012,Nhậu,290.000,Với team HRP,1,
27/12/2012,Cho mượn,100.000,Anh Lộc,0,
28/12/2012,Ăn sáng,17.000,,1,
28/12/2012,Rút tài khoản,-1.000.000,,0,
28/12/2012,Ăn trưa,25.000,,1,
28/12/2012,Linh tinh,50.000,Karaoke với hội HR,1,
29/12/2012,Rút tài khoản,-3.500.000,,0,
29/12/2012,Thay nhớt,140.000,+ Thay bố thắng trước,1,
29/12/2012,Đổ xăng,50.000,,1,
29/12/2012,Linh tinh,3.590.000,Ổ cứng di động,1,1
29/12/2012,Ăn tối,18.000,,1,
30/12/2012,Linh tinh,15.000,Rửa xe,1,
31/12/2012,Ăn sáng,17.000,,1,
31/12/2012,Gửi xe,4.000,Hùng Vương Plaza,1,
31/12/2012,Linh tinh,150.000,Xem phim The Hobbit,1,
31/12/2012,Đổ xăng,50.000,,1,
31/12/2012,Ăn trưa,40.000,,1,
31/12/2012,Gửi xe,3.000,,1,
31/12/2012,Linh tinh,32.500,Nước ngọt,1,
31/12/2012,Thu tiền mượn,-300.000,Nhựt,0,
31/12/2012,Ăn tối,15.000,,1,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
