Date,Category,Amount,Note,Is Spending?,Is big spending?
07/11/2011,Trả tiền mượn,200.000,Nhân,0,
07/11/2011,Nhậu,150.000,Sinh nhật Hoàng Viễn team HRP US,1,
08/11/2011,Ăn sáng,26.000,,1,
08/11/2011,Ăn trưa,15.000,,1,
08/11/2011,Đá banh,30.000,,1,
08/11/2011,Gửi xe,3.000,,1,
08/11/2011,Đổ xăng,50.000,,1,
09/11/2011,Ăn sáng,24.000,,1,
09/11/2011,Ăn trưa,15.000,,1,
09/11/2011,Ăn tối,15.000,,1,
10/11/2011,Ăn trưa,30.000,Với Nhân,1,
10/11/2011,Linh tinh,242.000,Bánh kem cho Huyên,1,
10/11/2011,Nhậu,150.000,Karaoke,1,
11/11/2011,Ăn trưa,15.000,,1,
11/11/2011,Ăn tối,20.000,,1,
12/11/2011,Ăn sáng,52.000,,1,
12/11/2011,Ăn trưa,15.000,,1,
12/11/2011,Gửi xe,3.000,"Siêu thị, để đi rút tiền",1,
12/11/2011,Rút tài khoản,-1.000.000,,0,
12/11/2011,Ăn tối,52.000,Với Loan,1,
13/11/2011,Ăn sáng,8.000,,1,
13/11/2011,Đổ xăng,50.000,,1,
14/11/2011,Ăn sáng,16.000,,1,
14/11/2011,Ăn trưa,15.000,,1,
14/11/2011,Ăn tối,15.000,,1,
15/11/2011,Cho mượn,500.000,Nhân,0,
15/11/2011,Ăn trưa,15.000,,1,
15/11/2011,Đá banh,60.000,Trả dùm Nhân,1,
15/11/2011,Gửi xe,3.000,,1,
16/11/2011,Ăn sáng,10.000,,1,
16/11/2011,Linh tinh,10.000,"Thuốc sổ muỗi, hắt hơi",1,
16/11/2011,Ăn trưa,15.000,,1,
16/11/2011,Rút tài khoản,-2.000.000,,0,
16/11/2011,Ăn tối,15.000,,1,
16/11/2011,Cho mượn,1.200.000,Nhân,0,
16/11/2011,Phòng,800.000,,1,
17/11/2011,Ăn sáng,24.000,,1,
17/11/2011,Ăn trưa,15.000,,1,
17/11/2011,Rút tài khoản,-1.000.000,,0,
17/11/2011,Gửi xe,3.000,,1,
17/11/2011,Cho mượn,300.000,Thu,0,
17/11/2011,Linh tinh,22.000,Phí chuyển khoản cho Thu,1,
17/11/2011,Gửi xe,2.000,"Nhà sách Nhân Văn, đường Trường Chinh, gần Ấp Bắc",1,
18/11/2011,Ăn sáng,2.000,Phụ Nhân,1,
18/11/2011,Gửi xe,3.000,"Nhà sách Nhân Văn, đường CMT8",1,
18/11/2011,Linh tinh,255.000,,1,
18/11/2011,Gửi xe,3.000,Siêu thị MaxiMark,1,
18/11/2011,Đổ xăng,50.000,,1,
18/11/2011,Ăn trưa,15.000,,1,
19/11/2011,Ăn sáng,20.000,,1,
19/11/2011,Ăn trưa,15.000,,1,
20/11/2011,Linh tinh,3.000,Bơm xe,1,
20/11/2011,Linh tinh,100.000,Đám cưới Nhi,1,
20/11/2011,Cho mượn,100.000,Lai,0,
20/11/2011,Cho mượn,100.000,Xuân Thịnh,0,
20/11/2011,Cho mượn,100.000,Trúc,0,
20/11/2011,Cho mượn,100.000,Loan,0,
20/11/2011,Cho mượn,100.000,Bình,0,
20/11/2011,Mượn,-100.000,Thương,0,
21/11/2011,Ăn sáng,24.000,,1,
21/11/2011,Linh tinh,7.000,Cà phê,1,
21/11/2011,Rút tài khoản,-800.000,,0,
21/11/2011,Linh tinh,15.000,Bánh mì,1,
22/11/2011,Linh tinh,90.000,Xem phim,1,
22/11/2011,Ăn tối,25.000,,1,
22/11/2011,Gửi xe,3.000,,1,
22/11/2011,Linh tinh,21.000,"Mì gói, đá lạnh",1,
23/11/2011,Ăn sáng,24.000,,1,
23/11/2011,Cho mượn,100.000,Nhân,0,
24/11/2011,Thu tiền mượn,-600.000,Nhân,0,
24/11/2011,Nhậu,100.000,,1,
24/11/2011,Linh tinh,27.000,Thuốc tiêu chảy cho Nhân,1,
25/11/2011,Ăn sáng,10.000,,1,
25/11/2011,Linh tinh,97.000,Nạp card điện thoại,1,
25/11/2011,Ăn tối,42.000,,1,
25/11/2011,Linh tinh,110.000,Cà phê,1,
26/11/2011,Trả tiền mượn,100.000,Thương,0,
26/11/2011,Ăn sáng,60.000,Với Thương,1,
26/11/2011,Gửi xe,1.000,Trường SPKT,1,
26/11/2011,Đổ xăng,50.000,,1,
26/11/2011,Ăn trưa,35.000,,1,
26/11/2011,Ăn tối,26.000,,1,
26/11/2011,Linh tinh,9.000,Nước ngọt,1,
27/11/2011,Linh tinh,10.000,"Chơi nhà Hồng 3 Mùi, thua bài điểm",1,
27/11/2011,Ăn tối,15.000,,1,
28/11/2011,Ăn sáng,24.000,,1,
28/11/2011,Ăn tối,15.000,,1,
28/11/2011,Đổ xăng,50.000,,1,
29/11/2011,Ăn sáng,31.000,,1,
29/11/2011,Gửi xe,3.000,,1,
30/11/2011,Ăn sáng,32.000,,1,
30/11/2011,Ăn tối,15.000,,1,
30/11/2011,Linh tinh,20.000,Sinh tố,1,
01/12/2011,Ăn sáng,22.000,,1,
01/12/2011,Ăn tối,24.000,,1,
02/12/2011,Ăn sáng,36.000,,1,
02/12/2011,Thu tiền mượn,-500.000,Cường,0,
02/12/2011,Thu tiền mượn,-100.000,Xuân Thịnh,0,
02/12/2011,Mượn,-500.000,Ngân,0,
02/12/2011,Ăn tối,27.000,,1,
02/12/2011,Linh tinh,80.000,Cà phê,1,
03/12/2011,Linh tinh,60.000,Thay kiếng chiếu hậu xe,1,
03/12/2011,Thu tiền mượn,-100.000,Loan,0,
03/12/2011,Đổ xăng,50.000,,1,
03/12/2011,Thu tiền mượn,-300.000,Nhựt,0,
03/12/2011,Linh tinh,15.000,Rửa xe,1,
03/12/2011,Ăn tối,12.000,Bánh mì,1,
03/12/2011,Linh tinh,7.000,Nước ngọt,1,
04/12/2011,Linh tinh,8.000,2 ống keo 502,1,
04/12/2011,Ăn sáng,10.000,,1,
04/12/2011,Linh tinh,300.000,Đám cưới Nghĩa,1,1
04/12/2011,Cho mượn,400.000,Thu,0,
04/12/2011,Linh tinh,100.000,Karaoke với các bạn 061,1,
04/12/2011,Đổ xăng,50.000,,1,
05/12/2011,Ăn tối,21.000,,1,
06/12/2011,Ăn sáng,27.000,,1,
06/12/2011,Rút tài khoản,-1.500.000,,0,
06/12/2011,Ăn trưa,15.000,,1,
06/12/2011,Đá banh,50.000,Với Nhân,1,
06/12/2011,Gửi xe,3.000,,1,
06/12/2011,Linh tinh,15.000,Nước ngọt,1,
07/12/2011,Ăn trưa,20.000,,1,
07/12/2011,Ăn tối,27.000,,1,
07/12/2011,Linh tinh,50.000,"Vé xem phim (tổng cộng 550.000, chị Hai trả lại 500.000 vào ngày 31/12/2011",1,
07/12/2011,Gửi xe,2.000,,1,
07/12/2011,Linh tinh,47.000,Cà phê,1,
08/12/2011,Ăn sáng,28.000,,1,
08/12/2011,Ăn tối,25.000,,1,
08/12/2011,Linh tinh,40.000,Nón bảo hiểm,1,
08/12/2011,Linh tinh,115.000,Nước ngọt + bắp rang bơ,1,
08/12/2011,Gửi xe,2.000,,1,
08/12/2011,Đổ xăng,50.000,,1,
09/12/2011,Ăn trưa,15.000,,1,
09/12/2011,Linh tinh,10.000,Hamburger,1,
09/12/2011,Ăn tối,20.000,,1,
10/12/2011,Linh tinh,30.000,Đánh cờ domino,1,
11/12/2011,Ăn sáng,16.000,,1,
11/12/2011,Gửi xe,3.000,,1,
11/12/2011,Ăn trưa,8.000,,1,
11/12/2011,Trả tiền mượn,500.000,Ngân,0,
11/12/2011,Linh tinh,46.000,Ăn chè,1,
11/12/2011,Cho mượn,200.000,Nhân,0,
12/12/2011,Ăn sáng,24.000,,1,
12/12/2011,Rút tài khoản,-1.000.000,,0,
12/12/2011,Cho mượn,300.000,Nhân,0,
12/12/2011,Ăn trưa,15.000,,1,
12/12/2011,Ăn trưa,300.000,Đặt cơm trưa của chị Hiển (Xian),1,
12/12/2011,Ăn tối,15.000,,1,
13/12/2011,Ăn sáng,30.000,,1,
13/12/2011,Ăn trưa,30.000,,1,
13/12/2011,Linh tinh,10.000,Hamburger,1,
13/12/2011,Đá banh,50.000,,1,
13/12/2011,Gửi xe,3.000,,1,
13/12/2011,Ăn tối,24.000,,1,
14/12/2011,Ăn sáng,24.000,,1,
14/12/2011,Đổ xăng,50.000,,1,
14/12/2011,Ăn trưa,20.000,,1,
14/12/2011,Ăn tối,15.000,,1,
15/12/2011,Ăn trưa,15.000,,1,
15/12/2011,Gửi xe,4.000,,1,
15/12/2011,Ăn tối,15.000,,1,
15/12/2011,Linh tinh,28.000,"Sinh tố (Nhân nhờ mua chung cá độ, ko lấy tiền mà trừ tiền phòng luôn)",1,
15/12/2011,Linh tinh,15.000,Kem đánh răng,1,
15/12/2011,Thu tiền mượn,-800.000,Nhân,0,
15/12/2011,Phòng,800.000,,1,
16/12/2011,Ăn trưa,15.000,,1,
16/12/2011,Linh tinh,60.000,Team Building,1,
17/12/2011,Rút tài khoản,-1.000.000,,0,
17/12/2011,Ăn tối,27.000,,1,
17/12/2011,Thu tiền mượn,-200.000,Lai,0,
17/12/2011,Linh tinh,200.000,Xem Guitar Gala kỷ niệm 55 năm thành lập khoa guitar Nhạc Viện TPHCM,1,
17/12/2011,Gửi xe,5.000,,1,
18/12/2011,Ăn sáng,30.000,,1,
18/12/2011,Đổ xăng,50.000,,1,
18/12/2011,Ăn tối,25.000,,1,
19/12/2011,Ăn sáng,8.000,,1,
19/12/2011,Ăn trưa,22.000,,1,
20/12/2011,Ăn trưa,30.000,,1,
20/12/2011,Hớt tóc,25.000,,1,
20/12/2011,Linh tinh,8.000,Hamburger,1,
20/12/2011,Gửi xe,3.000,,1,
20/12/2011,Ăn tối,24.000,,1,
21/12/2011,Ăn sáng,26.000,,1,
21/12/2011,Ăn trưa,21.000,,1,
22/12/2011,Ăn sáng,8.000,,1,
22/12/2011,Ăn trưa,21.000,,1,
22/12/2011,Linh tinh,40.000,Cà phê,1,
22/12/2011,Thu tiền mượn,-1.500.000,Linh,0,
22/12/2011,Linh tinh,14.000,Nước ngọt,1,
23/12/2011,Ăn trưa,18.000,,1,
23/12/2011,Ăn tối,52.000,,1,
23/12/2011,Gửi xe,10.000,"Đi chơi Noel với Mỹ, Thoa, Lai",1,
24/12/2011,Ăn sáng,10.000,,1,
24/12/2011,Đổ xăng,50.000,,1,
24/12/2011,Gửi xe,3.000,Sân bóng,1,
24/12/2011,Linh tinh,20.000,Cho Nhân,1,
24/12/2011,Ăn trưa,10.000,,1,
24/12/2011,Ăn tối,15.000,,1,
25/12/2011,Linh tinh,180.000,Sửa xe,1,
25/12/2011,Linh tinh,3.000,Đá lạnh,1,
26/12/2011,Ăn sáng,20.000,,1,
26/12/2011,Ăn trưa,25.000,,1,
27/12/2011,Ăn trưa,17.000,,1,
27/12/2011,Gửi xe,3.000,,1,
27/12/2011,Ăn tối,24.000,,1,
28/12/2011,Ăn sáng,6.000,,1,
28/12/2011,Ăn trưa,21.000,,1,
28/12/2011,Linh tinh,2.000,Đá lạnh,1,
29/12/2011,Ăn sáng,10.000,,1,
29/12/2011,Ăn trưa,21.000,,1,
29/12/2011,Ăn tối,16.000,,1,
29/12/2011,Linh tinh,4.000,Đá lạnh + dầu gội,1,
30/12/2011,Ăn sáng,6.000,,1,
30/12/2011,Ăn trưa,24.000,,1,
30/12/2011,Linh tinh,18.000,"Thuốc sổ mũi, hắt hơi",1,
30/12/2011,Rút tài khoản,-2.000.000,,0,
30/12/2011,Nhậu,150.000,,1,
30/12/2011,Đổ xăng,50.000,,1,
31/12/2011,Cho mượn,3.000.000,Chị Hai,0,
31/12/2011,Nhậu,430.000,Họp lớp đại học (nhậu + karaoke + chè),1,
31/12/2011,Gửi xe,2.000,,1,
31/12/2011,Rút tài khoản,-8.000.000,,0,
31/12/2011,Cho mượn,6.000.000,Chị Hai,0,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
,,,,-,
